Review,Rating
bhut kuch sikhne milta hai is app se,1
nice,-1
Good,1
good,1
Very Good and helpful online fm listening application,1
very nice,1
I Can't subscribe kuku FM from Sri Lanka.,-1
Paisa kat jata hai . Main bahut paresan hoon .,-1
good,1
"Ive enjoyed Kuku FM for years, but the recent subscription price hike is disappointing. No loyalty benefits, no flexibility just a steep increase. I reached out to support, but they werent open to any consideration for long-time users. Great content, but I no longer feel valued as a subscriber.",-1
good job,1
"auto credit without permission, no customer care service",-1
Good aap,1
nice,1
nice,1
Best app,1
very good,1
Gud,1
awsm app,-1
very very worst app,-1
Many shows premium,-1
good,1
Nice,1
Bohot hi ghatiya app he Don't dawnload this app,-1
How to refund my money. You guy's charged for subscription without knowing me. Help me as soon as possible. Thank you,-1
Not bad,0
exllent kukufm,1
good,1
Kuku fm muje to bahut aacha laga muje lag raha hai me kuku fm me to injoy kar raha hu aap loga dekh rahe aap log bhi jaye our injoy kare,1
good,1
Fair app,-1
bohot hi bura h or ye Puri story nhi btate h,-1
love story,1
Super,1
Good time pass app for free time,1
Good,1
Very good,1
good storytelling,1
It's goof,0
Good aap,1
good,1
good,1
wow,1
Good,1
V good,1
good,-1
Good,1
time waste,-1
Good,1
cool,1
This is actually nice one app and the secret billionaire was absolutely nice one,1
very bad,-1
But unlock episode very slow.,0
Recently i am using this app is really better than other app i like it,1
Nice,1
bad,1
good,1
Good story,1
best,1
intersting,1
Great apps,1
Good,1
Very nice,1
Very good,1
good but very speed of Data exhausting,1
I love it,1
good,1
Good,1
super,1
Just thinking for!,1
Bakwas app,-1
nice,1
Best audio books,1
very good,1
Nice,1
nice,1
fraud They said they could watch it for one rupee for free.but 499 rupees were taken from the account.,-1
Good,1
Yah app bahut ganda hai mera 299rs automatic kat gaya aur refund bhi nhi hua karne par,-1
I enjoyed it so far,1
bdiya hai,1
it's really amazing app,1
Super,1
super ok,1
Good app for time pass,1
Super,1
Superb,1
Waste app,-1
Good,1
Bad app dont download this app dq is fake them very bad,-1
data usage high,0
Good Books and stories of only audio not Video streaming and give suggestions for Video streaming.,1
Laura pesa katta he mugi,-1
Nice and well explained summary of each book,1
Excellent application,1
Nice app,1
good,1
Useless app My money deducted but not activated subscription I lost my money No customer care service.,-1
Very bad.. Its auto renewed,-1
Super,1
this is fake very worst app without my permission this app taken my money 299 Rupees so no one should believe this app,-1
good,1
Very nice application,-1
bad,-1
Exelant supaer,1
i like this,1
Good,1
Ham kuku fm ko lutena bala kahate hai Jo ke ullu bana ke lutata hai please hum logo ko aaise aap se sabadhan rahana chahiye,-1
sicret billionaire,1
Superb,1
best,1
nice,1
Wow,1
"nice app story also so good ,good filing",1
I love this app,1
Super,1
gfghkikkj game iron idk hallmarks fork,1
nice,1
Best app,1
It's pathetic. Money was debited from my bank account without my knowledge or any notification for the premium version. I only purchased a trial of premium version for 2 rupees but after that ended 798 rupees were automatically debited from my bank account without any consent or notification. WORST APP EVER DON'T USE IT.,-1
Kuku app experience good,0
Nice,1
Not good this aap fraud aap,-1
Loser application exam waste,-1
Good,1
App is crashing,-1
Nice.,1
good,1
good,1
Good,1
its amazing,1
Very good,1
Good,1
"This best for mythology, thriller, devotion nd all kind of story",1
very nik,1
super,1
nice,1
awesome,1
video ka sath full episodes dala kro,1
My money return please,-1
Good,1
Good lover,1
nice story but high payment,1
content achha hai but ismein subscription pocket FM good,0
best app,1
Nice,1
automatic depited with my ac this is very bad I don't like this,-1
very good and stories that you can enjoy day kill the boring day and enjoy anytime,1
I don't want to the subscription but my amount is debited can u refund that,1
pls refund my payment i am not this application,-1
Becar,-1
good app,1
how are you,1
Good,1
good,1
"why are you cut money in my account. you are very cheater kuku Fm. I would request people not to do any kuku Fm download.You don't have to pay even two rupees, it will automatically withdraw 399 rupees money from your account and will keep withdrawing it continuously",-1
"subscription amount deducted via phonepe, but when we are trying cancel the subscription, no details of payment are available with KUKU FM. there is 3 days refund policy. how will I get my money refunded?",-1
Intristing stories,1
bit costly,1
good,1
good,1
good stories,1
good,1
good,1
trial not available.,-1
Good,1
Auto-pay off,1
Coco FM the very successful mast,1
Sound good voice good story line super excited about this one,1
Nice,1
Need to add a feature that allows the users to create multiple profiles to share the Family plan subscription with his family members with separate profiles.,0
Yeh app to mast hai lekin ek kahani free mein hona chahiye tha,1
Good,1
Story telling is great,1
it's good,1
I want to unsubscribe my account. I sent mail couple of times to customer support But no response to mail.,-1
very good,1
bekar app h...worst app ever,-1
good,1
The fraud app..as it had autopayed The money and debited from account without any permission..I want my back And again I am saying that it is THE FRAUD APP ...unsattisfied with it...... mere 99 2 baar debit hmko wapas kro...1 app login nhi thi fir bhi debit,-1
This kuku Fm fabulous recently addicted,1
super sound,1
supar,1
Very beautiful,1
Good,1
Best app,1
Stop broadcasting meaning less adds,-1
Kuku app is very good,1
"Awesome app , worth buying it",1
good,1
Good app,1
It's good experience listening,1
Good app for learning,1
My favourite,1
great,1
good,1
good,1
I want to discontinue immediately.,-1
nice,1
very very bad app there is any tool to delete account permanently and there chats system is useless only he/she knows that sorry I not understand your queries. Finelly i said that this app is useless and your money will lost and there is Autopay fasilety which will automatically deviated your money form Bank account.,-1
Your taking money from account without any permission,-1
Wonder full,1
good,1
JAB DIL Na Lage To Sunniy KuKu Fm,1
Nice,1
nice,1
Wow nice,1
Kuku fm a very nice app,1
nice app,1
exllent,1
Amazing aap,1
This is worst app this app only do money they are do fool peoples,-1
good,1
worst app ever full are paid,-1
good,1
Great!,1
Interesting story's,1
nice,1
Nice,1
super,1
Nice,1
Good,1
unable to play audio book,-1
good app but I suggest you started the vedio,1
Good,1
auto pay setting is wrong,-1
very bad experience and money west app no full story only half story,-1
Nice app,1
unnecessarily lenghty talks. make story boring. 15 mins complete episode is enough,-1
very bad,-1
Good,1
Worst app... Theay are cheating...,-1
lajvab,1
super app,1
Good one,1
Achihe,1
He is good app,1
Good stories,0
nice,1
I am so happy bahut hi achha aap hai,1
too good,1
Exlent love this kuku FM,1
So nice but full,1
super,1
Good work,1
worst app,-1
one time download this and the app is automatically set to autopay for my upi and suddenly debited to my amount without my parssinon.,-1
Boycott this app,-1
very bad not even one show free they just told us like that ever show is free,-1
bhaiyon yah bahut ganda app hai aisa koi bhi download mat Karna agar aap do rupaye bhi daloge to tumhare account mein se sare paise gayab ho jaenge Bhai koi bhi Se download mat Karna,-1
nice,1
Very good app,1
Very cool story,1
Nice motivational story,1
"good interface, easy to use and collection of books is nice",1
Very nice experience,1
good,1
very good,1
Good,0
This application contains all the stories that are incomplete.,-1
nice,1
Good experience,1
Super useful app,1
Osom,1
Dur per lekar aao aapsi bhi kar dega matlabi jhol hai matlab Paisa jyada katega aapka do ki jagah per 200 rupaye katega matlab ek taraf se main lo banks khilvad mat Karen aur upi pin na dalen,-1
public review,1
Good,1
Worst app money credited my bank account without mu permission. Don't download this app,-1
Don't use this app they all are scam you money without your permission,-1
nice,1
super,0
nice,1
very bad aap,-1
excellent,1
nice,0
trail will also debit 299,-1
Good,1
thank you change my thinking,1
good,1
It's very good,1
"Worst app..big L to the advertising team !! I was watching a physics lecture and all of a sudden this app's advertisement comes and shouts "" Baare kaile mujhae bohat pasand hai"" in front of my parents ..my question is what kind of cheap advertising is this ?",-1
Nice app,1
Very bad experience this without my paramissoon taking my amount no one download this app if download your amount will be loss please dulakal salaman sir don't pramotion this type of app,-1
nice but payment to listen so be careful,1
nice,1
Super,1
App consumes much battery than usual apps.,0
Good,1
Good app,0
worst app ever. draining battery like hell even after putting in deep sleep. After 100% charge i start using this app and it alone drain 28% battery,-1
good,1
Ye app thik nahi hai bhai hamara 300 rupya cut Gaya kuch bhi benefits nahi mila,-1
badiya,1
super,1
good,1
"don't use this app ,this app is fraud",-1
Mera jitna bhi Paisa Hai sab Paisa khatm ho raha hai ine logon ke vajah se ine logon Ne bola free mein Kar dega plan But ine logon ke chakkar mein Mera pura Paisa khatm Ho Gaya yah ekadam fake chijen bol raha hai,-1
Super,1
I m not interested,-1
very aap,1
Paisa chahiye,1
Sistam err,1
Nice,1
Nice,1
supar,1
Best audio book,1
is app Ko download na Kare yah a froad app he yah account se paise kat rahe he paise wapas nahi kar rahe he,-1
Butiful aapp,0
Big scam for free 7 day cut automatically 399 rs in ur googel or phone pay wrost app cheaters,-1
Good,1
Awesome,1
bakwas app,-1
Worst app I'm unable to Stop the auto renewal process,-1
bad,-1
it's very bad for your life,-1
nice bro,1
Very bad aap,-1
achcha he,1
"I download the app, I faced the problem related with language , because of i am leaving abroad. I can't see any change language options.",-1
Be careful before using this app as it automatically deducts money from your mobile without permission.,-1
Very nice audio app,1
Good,1
kuku fm But I had recharged for 2 rupees and today 399 rupees were deducted from my account. You are a fraud app.,-1
bad app no refund,-1
Nice apps,-1
Good app to learn a lot,1
pls respect for ramdan story dont say poor word,-1
Nice,1
froud,-1
Very good,1
Super,1
good story,1
worst experience I don't get my refund don't buy subscription,-1
super aap,1
it's a fake automatically money cutting this app directly my account,-1
Nice,1
without my knowledge money deducted from account. refund please.,-1
fine,1
good,1
kuku fm is very speak story,1
Nice,1
This is good App.But this app is not launching even though Wifi is turned on.It Shows the text Something went wrong And Retry.,1
Worest app,-1
super,1
Good,1
nice app,1
Good app,1
Aak payment fake news fake hai,-1
it is froud I don't listen but my balance deduct from account,-1
Very worst,-1
nice,-1
bad,-1
supar,1
Best app for story lovers..,1
mind-blowing stories,1
good,1
nice,1
Nice storyes... good app,1
If u send 2rs in your account don't touched auto payment because after 6or 7 days it take without permission 399rs in your account so don't touch auto payment . After u can't get the amount refund..,-1
wrost app,-1
nice app,1
Mg fm auto pay bc app,-1
my money was debited from my account with out my permission,-1
Frauds he bina kisi suchana ke account se balance kat lete he aur inka customer care bhi nhi hai jisse ki baat ki jaye sabse kharab hai,-1
good,1
trial ka Matlab bhi pata hai ! fraudulent app.... without consent they deducted money from account,-1
service is good,1
Very bad,-1
very good happy,1
problem,-1
good job,1
why debit 499 rupees amount return my account of money,-1
Very bad terms and conditions.,-1
Awesome,1
Nubc,1
Kuku fm very good,1
Don't use this app .they took our data and cash also .they done auto-pay in my gpay .when I got cash in my g pay .they took everything.i stopped auto-pay but also they not given refund .they took my 1500 above cash,-1
good,1
Very nice app..,1
No.1 motivatinal and Educational platform,1
This app is very bad. I installed this app but when I played any story I can't listen,-1
Bast app,1
Normal best audio books platform,1
bakwas no video only audio,-1
nice,1
very nice,1
amazing experience,1
I WHANT free membership of kuku fm now now urgent,1
Very bad experience,-1
Good,1
Farod,-1
good stories to be indulged with. it's a very healthy alternative rather than getting glued on insta and YouTube. The stories are very well articulated.,1
It's good app .I use everyday to listen,1
sabse ghatiya apps isase pahle Paisa dalo kyon bad mein dikkat ka Samna karo,-1
good,1
best,1
b r o,1
Best app,1
Nice app to listen story,1
automatic reacharge pay.,-1
good,1
good,1
very good,1
Best,1
Super,0
This is a very good application which gives you the opportunity to read different types of knowledge books. My mobile number was changed quickly on Kuku FM and a very good facility was provided,1
very very super,1
Good app,1
2 399 Alc UPI debit kuku site,-1
Good,1
I love the presentation..,1
goo good,1
super,1
how,1
Money cut without my permission How is this possible Guyz scam doing,-1
supper storys,1
Worst assistant..,-1
Repeated stories.,-1
Superb,1
Costly,-1
nice story,0
Waste app,-1
Good,1
excellent,1
good,-1
I am also a good day,1
Hi nenu only Free trail ok chesa 2 rupees tho ayina nenu subscribe cheyaledhu aela auto debit 399 cut chestharu edantha froud same day nenu uninstall chesanu,0
nice,1
no refound my money,-1
thank,1
bakbaas,-1
maja aa gaya,1
super i,1
good,1
VIP not allowed,-1
Very good app,1
Great,1
good,1
very good,1
wow,1
Awesome,1
"this app says 7 day free trial but it cost 2 rupees to start this trial it is very bad app i suggest you don't download it, please don't download it",-1
best app,1
"Nice , inspiring , knowledgeable , emotional audio books,but english conversation podcast not available plz i hope you will be updated",1
contrived duct Fuji gh,1
worst,-1
good,1
Waste app,-1
MOST BEST APP ! IN THE WORLD,1
Good,1
Thank you,1
Great app change all are destiny,1
better v good,1
nice,0
Good,-1
Excellent,1
Cuts money in auto payment,-1
best app,1
love,1
nice,1
"Many times I can't listen to my audio book Dil se divorce. Episode 575 is not open, mobile screen showing ""There was a technical issue ..."" My coin balance is still high. I think It's being harassed. Very bad experience.",-1
wow,1
good fm,1
Good,1
Good stories re their in it,1
Good think,1
Nice aap,1
bad experience unable to process cancelation of renewal.,-1
"bad experience, I'm loss my money using this app please don't use this useless app, because it was monthly Autodebit amount process,,, please guys don't use this worst app i want my money back, I'm telling so many times but no response, also this supporting chating team not helping me so please send me my money back",-1
Faltu Autopay se paise kat gye Bekaar app hai ye,-1
Don't use already my 300rs gone please don't use this app,-1
Bekar,-1
bad app auto debit 2 times my money without permission no give any refund no support app side trial pack amount is 2 rupees we pay that amount scam is auto debit money...scam app,-1
bad,-1
Nice,1
good stories....,1
Very nice,1
Good,1
Nice app with good stories,1
attractive story,1
Very good,1
super,1
nice app,1
very baad app 2 rs ka baat bolke already deducted my amount rs 499 ...... don't install this app,-1
Awesome Superb,1
Tum logo ne mere 299 rupees auto pay se le liye or refund bhi nahi kiya ye toh galat baat hai ab me logo ke phone se tumhari Star giraunga,-1
Good,1
jsisbs in su,1
waste,-1
Very good,1
Waste of time,-1
nice,1
Very nice,1
great,1
Bekar hai,-1
good,1
good,1
mast,1
good,1
Very nice experience,1
money deducted but subscription pending. please do needful.,-1
good story,1
It's not working I opt for free trail but it's not playing any of the audio show Please fix it,-1
super,1
Love IT platform in story I like it this is a audio,1
bset for traveling time,1
Good,0
good,1
Good,1
Best app,1
nice,1
very bad,-1
Good,1
Nice,1
Munadikshit,1
auto pay sistem is very bad,-1
nice,1
not usefull,-1
Good,1
Really very useful to reduce our read time,1
good,1
nice,1
good,1
good,0
Its good,0
nice aap,1
Nice,1
ghatiya fraud h yeh log 1rupees subscription bta k every month 299 kat leta h,-1
pesum puth thagam,1
Very bad money earning idea. Remove the auto payment method,-1
good,1
super,1
nice app,1
Nice,1
No one should use this app because nothing happens without begging,-1
Very good experience,1
very very good,1
very bad appp it's not sef any one fraud appvery bad appp it's not sef any one fraud app,-1
Nice story's,1
audio quality is well done,1
Happy,1
Nice,1
Nice aap,1
Automatic paise kyon Kate hain bhai,1
Super,1
this app is a corrupted don't use this app,-1
very good app and service kukufm parivar thanks,1
okay,1
Remove VIP section else i am going too uninstall d app,-1
This app is not available free,-1
fantastic,1
shame on your marketing strategy apni ads ko itna adult bi maat banao ki tumhe koi tang aww kar 1 star rate kre kuku fm ki ads jab bi mujhe show hoti hai toh usme sexual content hi dekhta hai so pls apni ads ko sahi kro,-1
Bina messege ke hi mera 299 rupees kaat liya mera Paisa vapas karo.nahi to mai 1000se bhi jyada logo ko isake baare mein batunga aur complne bhi karunga. Kuku FM hamare sath thagi ki hai. Mahina bhi pura nahi hua hai aur 299 rupees kat liya.,-1
Best,1
Good,1
This is worst app this app debited money in all subscription person and not refund so please my honestly trust don't install,-1
Very nice,1
I loved it,1
super,1
fjk ik good,1
band karo auto pey,1
Awesome App,1
they are scamer,-1
Nice,1
"Awesome, knowlwdge enjoy early morning with motivation story, enjoy when driving",1
Nice,1
good,1
Awesome,1
It's Good for audio motivation story & Horror story,1
very bad,-1
very good friend,1
nice story kekka intrest ahh iruku but episode release panna romba late pandrenga sekram upload panna nalla irukum,1
cheating app,-1
episodes of the stories are not unlocked either they charge money to unlock or we have to watch ads to unlock the episodes. if there an option of giving zero star then i will give zero star,-1
Good app,1
Remove VIP,-1
aap to open hi nhi ho raha,-1
"chillar app don't download and don't acces details with this app, subscription cancel kadhu,pichakuntla app worst app..",-1
it's worth it for me,1
super,1
good,1
I am enjoying kuku fm very well . By listening mythological stories and my history ($anataan),1
"My mind thoughts has been changed, and started looking my life in new perspective",1
Give me my money right now please Please give me my money return please Cancel my subscription payment return please,-1
boht bakvas he mat Krna use trial ke bhi pese lega or pehle account ko active karvayega tab tral milega trailer khtm hone pr automatic account se pese kt jayege,-1
Very bad app automatic debit my account,-1
Handy N Good content to all of our moods,1
wasted app,-1
kuch nahi chala Raha h,1
Bloody fools collecting cash with out our knowledge,-1
sir aap hmare per month 99 rupees cut kr dete ho hum chlate nhi h app ko uninstall h hmare phone please Stop this type of crime otherwise I will inform police,-1
"The 7-day free trial was a great way to explore everything the app offers, and I was so impressed that I renewed my plan right after! Highly recommended for anyone looking to make productive use of their time!",1
this app is inappropriate... it steals people's money,-1
Very Good,1
Without permission money thefts....,-1
Aslau games aduthunte sex ads vasthunnayi family tho chudalelapothunnam please report this kind of ads,-1
bht bht badhia app hai mujhe bht pasand hai ye app.,1
Good app,1
it's really makes me to listen. there is lot of different stories.,1
Nice,1
I love my oppo FM,1
Excellent app,1
achi app hai,1
very nice app,1
Nice app,1
super,1
Very worst kuku FM,-1
I don't need this,-1
super Irukku,1
Good audio series,1
very good app,1
nice,1
amazing apps,1
Good,1
Tons,1
Super,1
you have to pay for everything that s why I only rated it 4 star.They should do what pocket f m does,1
This app snach my 400 rupees without my loging,-1
don't download recharge auto debit bad app,-1
good history,1
not good,-1
super,1
The first,1
Grete application,1
Good,0
ye app bhot frod karata he,-1
good,0
Stupid application don't download,-1
good,1
Chore khake,-1
Good and Informative,1
good,1
very good,1
Outo payment problem,-1
Goodd This love aap So much too,1
superb,1
op m1nx,1
super audio book,1
Good,-1
super app,1
No1 gambling app becareful,-1
insaniyat,1
Nice,1
don't subscribe.... 1. Unexpected renewals 2. Difficulty canceling subscriptions 3. Misleading advertising 4. Unauthorized charges 5. Lack of transparency To address concerns: 1. Review terms and conditions 2. Understand bill,-1
nice,1
Good,1
Good,1
very good app,1
Download mat karo bhai log Dhokha hi Dhokha hai,-1
I enjoy it but I don't like when I'm coming back to continue listening it start all over fix it,1
very nice aap,1
very nice,1
Not free,-1
"nice story, enjoy",1
It's amazing and useful app,1
Ever experience feels great,1
"Kuku FM has strong marketing through influencers, but the content and quality don't match the hype. The platform offers a limited selection of podcasts and audiobooks, with mediocre production quality. The subscription fee is high, especially considering the lack of variety and the underwhelming content. Overall, while Kuku FMs marketing may attract users, the service feels overpriced and doesn't provide the premium experience it promises.",-1
Good,1
Wav,1
this is for scam,-1
Nice app,1
very nice,1
good,1
Very Nice just Awesome Kuku FM,1
It was good at first now. The new update does not allow you to pay with google pay at all .,-1
free me sunao ko,1
super cute,1
All episode me pesa chahiye inko kuch bhi free nahi he mat download karna time barbad hoga,-1
nice,1
Nice,1
Good,1
very nice channel,1
this kuku FM app is so amazing,1
Osm,1
Good,1
super,1
love this,1
nice,1
Very beautiful experience audio books,1
jab Kisi Ko membership nahin leni hoti tab bhi aap usi memberships banva lete ho cancel karni hai bola cancel nahin karte,-1
nice,1
It's a cheating platform ... 399 rps are debit from my account... While I am not using this app ... Stupid fellows,-1
Bahut hi badiya app,1
Bahut hi vahiyat app hai.. payment ho jane k bad bhi premium subscription activate nhi kia abhi tk,-1
super.se uper,1
Very good,1
"da lo app idi, Vulgar language, Vulgar advertisements on the other apps about your app,cheap tricks.",-1
"Foolish app , too much add and not useful, not recommended, never download",-1
good,1
ishme to rupees lagta hai ishko me nahi chalaunga,-1
tanhk you,1
very good,1
nice story,1
worest,-1
bulla,-1
good,1
no free only money,-1
nice application,1
Can I get video episode??,-1
excellent,1
good,1
Wrost app and waste customer care service.,-1
"kuku fm is very simple in it's explanation of various books, topics and episodes..the voice given to various books in this Audible app is too good and easy to understand...I like it...",1
good,1
good app for listening,1
good,1
vey wonderful app for self education and learning,1
A My money gets deducted due to auto pay why This is very bad app do not instal and do not use this app,-1
nice,1
bahut ghatiya app hai,1
loade ke bal log band karo add,-1
Good,1
very good,1
good,1
good,1
"It is one of the best apps for listening content. but have to uninstall as the membership fees has turned Rs. 1200/ year First membership I took for Rs.299 for 2 years If any lucrative offers come again will reinstall once again. Kukufm team have written email to your support team, have not received positive response. they ask to cordinate with chat team. if you are not interested to retain customer no issue. you can keep playing passing the ball.and keep loosing many more customer.",-1
Not opening,0
es app ko koyi bhai mat download karo es app me Ford hota hai,-1
good,1
good story,1
super,1
good,1
you took money from my account after I uninstalled the kukku FM app why you took money from my account.return my amount don't take advantage on the user of kuku FM send your phone number other ways I will give complaint to police .,-1
Very good knowledgeable aap where I can enjoy all good books.,1
Very nice app,1
nice,1
Very good,1
Faltu,-1
now days we don't hav that much of time to read books so I that this will help to me this app really good for your knowledge,1
I love this app,1
One request to you give me some discount on this.,1
Kya aapka koi ad sense nhi hai kya Ghar pe baith kar mobile chala raha hu Aur ad aa raha hai sex ke dauran kya karna chahiye Abhi ye Ghar log sunenge to kya samjhenge,-1
Very very nice,1
the app do not register you with your email account not a safe app,-1
it's been more than 10 days and I haven't received my refund even I cancel before their so called 24hr window,-1
love et llllllllll,1
excellent collection of audiobooks,1
Kuku FM jab pay Kiya hua hai 2 4 ok,-1
Good,1
good,1
Took premium and still having worst experince,-1
Good story,1
This is a good app kuku fm I think ihave very fun and happy this time lotion to kuku fm I am very excited for this aap and I am continue lition story full days,1
Stories are pretty good. But how can I cancel you. That is what I really like to know.,0
Jabardasti,1
useless fellow app,-1
I is very entertaining app we can hear different types of stories from hear,1
good,1
Sulemagane retan aku duddanna,-1
bhai aplication ko mat open karo mene 1600 rupiya Kate he,-1
bad app,-1
very bad app,-1
Nice Study App And Very Nice than Others App,1
Nice app,1
super,1
nice,1
verry nice app,1
free bol ke 2 rs pahle Leto hoo bewkuf banate ho,-1
it acting is like a gobar,-1
Good story,1
good learning and mind fresher,1
nice story,1
good app,1
powlii,1
good job,1
Very good,1
Nice,1
Very good,1
All good,1
this is worst app with out knowing they will debit our money in phone pay don't install this app first they will tell this free trail and they will say pay 2rs after that they will cut automatically 399rs,-1
good Information about God s,1
"This useless thing, It automatically deducted Rs 499 from my account and they are not even returning my money . these people are scamming us . I hate this app I request you to not download this app",-1
Very nice app,1
Good,1
super,1
good,1
Very good app,1
Free fire lover,-1
Nice,1
good,1
not good vibes.,-1
Good,1
Nice,1
This worst because free trial is paid,-1
Bht Achi story Hoti h,1
good,1
Kuku fm apps story are amazing . I never this experience with kuku fm's audio story's,1
Very uplifting and packed full of adventures,1
Good,1
Good,1
Super,1
mundina,1
I am happy this is good app,1
Good,1
nice,1
love,1
Time pass,1
pls refund my amount,-1
good,1
Good books to increase ur knowledge anywhere by hearing,1
bad,-1
Super customer support I lik it,1
good,1
office offer,1
good,1
super,1
Nice,1
very interesting and looks like app was made depth research before made any audio/vocal. when I hear any audio I feel that I am reach in that era.,1
good,1
top comments,1
nice,1
Nice,1
life changing books,1
nice,1
good,1
Any one do not download this app please iam already my money lost it 598 rupees in 2 munths,-1
Bad advatisment,-1
very bad im not using kuku FM but my amount cut with kuku FM my amount refund me kuku FM,-1
not good not bad it is so-so.,-1
Great content given to us,1
Flooding youtube with ADs containing underage sexuality. You guys are very irresponsible.,-1
best h,1
Thank you for kuku fm,1
nice,1
very good,1
nice,1
bad,-1
You brastad dont send adaventagament my phone,-1
It is not good i wasted 400 rupees don't waste money it asks autopay don't allow,-1
Pahele 2 do baad me suno... Free try se 7 day kese paisa badme vesha,-1
I'm very disappointed without any intimation my amount has been debited from my account in the name renew 399 why,-1
worst aap no working properly,-1
very nice,1
full time pass and fun guys believe me it's amazing when u are alone are working alone,1
good app,1
good,0
Automatic paise cut jaate Hain very bad Bura bekar,-1
Worst Application Fuard Apps,-1
good,1
Good,1
good,0
very good platform,1
Good,1
Good and Nice App,1
nice,1
very good,1
bahut achha hai,1
Bahut bekar app hai koi bhi download mat karna,-1
Good,1
This app is good,1
Good,0
very bad,-1
This app story's are beautiful voice,0
worst app I never seen like this unnecessary money debited so don't use this app,-1
Best app,1
Nice,-1
Amount refund please,-1
worst app,-1
Nice,1
Good,1
Good app,1
Mere sharir mein paise Kat liye,-1
good,1
7 days free trial ka naam per 2 rupaye khane wali company,-1
Wrong add on screen,-1
Not enjoy,-1
very nice,1
good,1
Superb,1
wow,1
Super KUKU FM,1
Now the drama is more,-1
Nice,1
I like it.,1
Thanks for get this app,1
SAMIUL,1
bes,1
vary good,1
Subscription most costly,0
good,1
Good For Stories,1
Everything is OK. But there is a very big major drawback in this kuku fm app that we don't know in what basis they are uploading the stories in it. For most of the stories they are not giving any info. So please kindly fix this problem.,1
good,1
Supperb,1
vadiya,1
super,1
Good,1
"service renewed and money deducted with out my concern, worst experience",-1
wow,0
Good stories,1
great,1
good all,-1
v.good,1
nice,1
"life changing app,,,Thanks kuku fm",1
Very good,1
these guys are scammers don't download they will take 2 rs and before trial period they will deduct 499 without asking.i tried calling customer care they say we won't refund . As a student I have told my whole group of 100 people to give 2 star rating .,-1
good stories,1
"such a waste of money, moreover they don't give an option to cancel subscription",-1
I love this app and you should try it,1
nice app,1
bad,-1
Good app,1
very nice kuku fm,1
Excillent,1
Nice,1
Don't receive full apisod,-1
Good,1
before FM is free now we paid money,-1
good,1
Love it,1
very nice good app,1
wow nice viey good,1
nice one,1
very bad,-1
Nice,1
very good stories with short video clips engaging,1
Superb,1
nice app,1
Very bad fake application,-1
Why automatically the app is minimize while downloading in mobile data ??? I don't know why kindly check this,-1
not good,-1
bcoz videos not available after 5to7 eposodes,0
I love you kuku fm,1
nice,1
Very nice,1
prise over,1
worest experience,-1
best app in Play Store,1
Good,1
Ban kuku fm,-1
Super enjoy,1
I would be happy if I got 4 member option on this subscription.,1
Good,-1
I love,1
Very bad aap kbhi downld mt krna apne ap paisa kat leta hu ****,-1
osum,1
really good,1
I like this app because it has many features and I think this app has Ramayana and other features thanks,-1
Stop suggest 18+ kamsutra ads I stand in public ads playing unfortunately I lost my reputation stop using chief and 3rd class marketing strategy,-1
Bhut backwas aap hai free trial k nam pr 499rs cut krta hai aur vaps krne ko bolo to bs ek sms krta hai m kisi ko bhi use krne ko nhi khungi iski stories bhi bkwas hai bhut jayda data khrch hota hai ise ban kr Dena chaiye ise Acha pocket fm hai rs 2 vapas krke 499 cut liye,-1
Good,1
not working after logging getting something went wrong,-1
good,1
Exilent,1
Good,1
best,1
third class app mere paise kha gya,-1
this apps is really great,1
Good,1
can I use coin to recharge monthly,-1
10 day free,1
Bad,-1
Best,1
Awesome,1
Shandar,1
Don't install this app. Most Worst app ever.,-1
nice,1
Kuku FM audio book stories are awesome. They have lot of categories and we'll organized too. Just when you think of some relaxation you can get immersed into this app. 5 stars to the developers for the UI,1
Gaining knowledge and quality content recommended to all .. start your life changing first step now,1
Desribe not satisfied worst app,-1
Good Apps,1
super,1
Very poor performance. If you take the subscription your money is wasted I will never recommend it to use,-1
Only paid option show / Free I want show,-1
Nice,1
"I'm going to be honest, I downloaded the app so I could point out how most of the positive reviews I'm seeing are very obviously ai generated. they all say the same points reword only slightly differently, around the same length, and say the points in the same order. some even talked about it in 3rd person! I was going to download the app to try it out because i was actually interested, but noticing this in the reviews made me lose all intrest in this app and company as a whole.",-1
super,1
Excellent app.,1
This app is really nice to connect with you,1
ghatiya app k bilkul khud hi auto pay ho jata h account se bina pin fill kiye,-1
excellent,1
Good,1
Not installed is very worst,-1
super,1
Good,1
2 299 kuku fm fase,-1
Nice aap,1
My mind so relax,1
Worst app it is .if any one want to try once please be careful . every month money debited from your account .if you are not identifie then you will lose your money . I also lose my 299 rupees,-1
I enjoying the app..,1
It's good and its affordable price,1
Nice pocket FM,1
gud,1
great appp,1
Very bad experience,-1
only time pass,1
just good,1
Super,-1
super,1
OK thanks,1
Love the app so far,1
Nice,1
worst app kuku FM worst app,-1
Nice experience,1
This app not good because auto pay I lost money 299,-1
Good app,1
Mast he sho,1
nice,1
ak dam bakar laga free pa hota nai ha,1
subscribtion ke naam par 299 ka fruod kiye hai,-1
it's a fraud,-1
good,1
Good,1
very nice,1
nice,1
you face,1
very good app but net slow app is very bad app,-1
Delete Autopayment option first..,-1
No comments,0
I will report this app one star also I'm giving world worst app,-1
nice,0
